date,store_name,store_id,device_id,gps_location
1609535794000,McDonald's,place_25,6790,POINT (13.5471486 52.4318503)
1609517160000,McDonald's,place_29,13577,POINT (13.388066 52.519994)
1609495691000,Rewe,place_141,8549,POINT (13.2439761 52.6149546)
1609520578000,McDonald's,place_25,9288,POINT (13.54691 52.43191899999999)
1609513267000,McDonald's,place_18,7144,POINT (13.59309 52.44798)
1609533499000,McDonald's,place_17,23806,POINT (13.6236079 52.5045062)
1609535728000,Rewe,place_161,18223,POINT (13.50841 52.4506)
1609520482000,Burger King,place_43,8753,POINT (13.2321998 52.52722610000001)
1609541886000,McDonald's,place_26,21173,POINT (13.465008 52.436258)
1609769365000,Rewe,place_138,43550,POINT (13.544355 52.676908)
1609757964000,Aldi,place_135,49250,POINT (13.578505 52.566617)
1609861906000,Kaufland,place_219,2156,POINT (13.3354 52.60341999999999)
1609757969000,Aldi,place_135,49250,POINT (13.578318 52.566515)
1609757209000,Kaufland,place_219,45912,POINT (13.33548 52.60347)
1609830775000,McDonald's,place_28,7304,POINT (13.3862807 52.5203411)
1609868022000,McDonald's,place_26,12246,POINT (13.46472 52.4362)
1609833797000,Kaufland,place_223,12000,POINT (13.50569 52.54815)
1609759374000,Rewe,place_179,43858,POINT (13.568758 52.528076)
1609761294000,Kaufland,place_221,43958,POINT (13.447852 52.436796)
1609862126000,Rewe,place_159,9845,POINT (13.36568 52.57182)
1609760561000,Rewe,place_187,48995,POINT (13.3599177 52.420758)
1609846310000,Burger King,place_40,13090,POINT (13.5938012 52.54881750000001)
1609835393000,Rewe,place_141,83416,POINT (13.243896 52.614961)
1609840658000,Rewe,place_162,655,POINT (13.49884 52.43974)
1609842007000,Kaufland,place_214,10713,POINT (13.4444246 52.5638634)
1609854772000,Rewe,place_196,6621,POINT (13.435047 52.509586)
1609854642000,Rewe,place_196,6621,POINT (13.435324 52.509719)
1609841674000,Rewe,place_193,53250,POINT (13.4062517 52.3533929)
1609782395000,Kaufland,place_213,44709,POINT (13.328463 52.567614)
1609872944000,Rewe,place_148,7968,POINT (13.5219701 52.4982634)
1609868849000,Kaufland,place_214,11436,POINT (13.4447255 52.564358)
1609861204000,Kaufland,place_221,1724,POINT (13.4482124 52.4367378)
1609769780000,Kaufland,place_226,43709,POINT (13.45672 52.53404000000001)
1609862073000,Rewe,place_172,52176,POINT (13.26265 52.41129)
1609761856000,Kaufland,place_221,43958,POINT (13.447801 52.43676)
1609830279000,Kaufland,place_223,13325,POINT (13.504552 52.548177)
1609843368000,Rewe,place_193,53250,POINT (13.4062517 52.3533929)
1609837289000,Aldi,place_108,65232,POINT (13.4343164 52.358552)
1609757935000,Aldi,place_135,49250,POINT (13.578361 52.56656700000001)
1609871423000,Rewe,place_183,65852,POINT (13.5295403 52.4514324)
1609863420000,Rewe,place_193,4769,POINT (13.40618 52.35336)
1609860771000,Rewe,place_205,1926,POINT (13.6142 52.5119)
1609863742000,Kaufland,place_215,66053,POINT (13.2196653 52.5384431)
1609757945000,Aldi,place_135,49250,POINT (13.578374 52.566577)
1609773976000,Aldi,place_135,44034,POINT (13.577939 52.566663)
1609778168000,Kaufland,place_223,44296,POINT (13.5055754 52.5482059)
1609854694000,Rewe,place_196,6621,POINT (13.43507 52.509514)
1609867620000,Rewe,place_205,1926,POINT (13.61413 52.51188000000001)
1609833651000,McDonald's,place_15,84543,POINT (13.18657 52.40304)
1609861252000,Rewe,place_205,1926,POINT (13.61427 52.5119)
1609879875000,Rewe,place_194,12089,POINT (13.481838 52.512098)
1609856271000,Rewe,place_194,8120,POINT (13.4817638 52.5120671)
1609843413000,Aldi,place_135,53583,POINT (13.5784 52.5666)
1609767344000,Kaufland,place_213,49567,POINT (13.3285497 52.56778320000001)
1609820907000,Rewe,place_193,53250,POINT (13.40624 52.35334)
1609821809000,Rewe,place_193,53250,POINT (13.4062131 52.3533847)
1609747383000,Aldi,place_124,49253,POINT (13.51449 52.64058000000001)
1609777969000,Kaufland,place_223,44296,POINT (13.5046704 52.548451)
1609858723000,Kaufland,place_223,3230,POINT (13.5047769 52.5483152)
1609757992000,Aldi,place_135,49250,POINT (13.578366 52.566541)
1609778697000,Kaufland,place_217,43739,POINT (13.3740683 52.5589176)
1609718945000,Rewe,place_159,82052,POINT (13.365263 52.571902)
1609872913000,Rewe,place_148,7968,POINT (13.5219751 52.49825799999999)
1609746000000,Aldi,place_54,49753,POINT (13.55671 52.681)
1609845260000,McDonald's,place_2,4948,POINT (13.468382 52.54709200000001)
1609872957000,Rewe,place_183,65852,POINT (13.5299306 52.4515206)
1609860718000,McDonald's,place_26,2271,POINT (13.4649261 52.43623879999999)
1609760312000,Kaufland,place_215,45037,POINT (13.21887 52.53768)
1609763797000,Rewe,place_199,45575,POINT (13.4488434 52.42191920000001)
1609772121000,Kaufland,place_215,49519,POINT (13.219066 52.5385255)
1609769556000,Kaufland,place_220,46036,POINT (13.31268 52.42307)
1609873784000,Rewe,place_193,4769,POINT (13.406 52.35344)
1609865634000,Rewe,place_138,1814,POINT (13.544529 52.677233)
1609869925000,Kaufland,place_221,78017,POINT (13.4479461 52.4368181)
1609817344000,McDonald's,place_2,20940,POINT (13.46841 52.54711999999999)
1609864740000,McDonald's,place_4,33762,POINT (13.3634807 52.5604974)
1609851591000,Kaufland,place_225,27224,POINT (13.3678665 52.462372)
1609826896000,Rewe,place_191,26313,POINT (13.52911 52.62937)
1609838903000,Rewe,place_183,19516,POINT (13.5300995 52.4515481)
1609847744000,Rewe,place_153,18364,POINT (13.49075 52.543761)
1609879394000,Rewe,place_209,24024,POINT (13.440801 52.394702)
1609864354000,McDonald's,place_4,33762,POINT (13.3634859 52.5604962)
1609830771000,Rewe,place_138,30779,POINT (13.5447674 52.67719690000001)
1609854202000,Rewe,place_211,32408,POINT (13.59405 52.5293)
1609852149000,Aldi,place_113,26401,POINT (13.268441 52.408178)
1609853594000,Rewe,place_183,19516,POINT (13.5300185 52.45156770000001)
1609852831000,Kaufland,place_224,29530,POINT (13.18582 52.52095)
1609855195000,Kaufland,place_227,18326,POINT (13.2144063 52.5292072)
1609834216000,Kaufland,place_224,16207,POINT (13.1865535 52.5211755)
1609854726000,Kaufland,place_227,33653,POINT (13.21427 52.5291)
1609869971000,Kaufland,place_213,15553,POINT (13.328677 52.567673)
1609837106000,Kaufland,place_224,16207,POINT (13.1865764 52.5211168)
1609848710000,Kaufland,place_213,16140,POINT (13.32903 52.567762)
1609844657000,Kaufland,place_218,88676,POINT (13.2407637 52.3962106)
1609853085000,Kaufland,place_227,18326,POINT (13.2143446 52.5295877)
1609862041000,Rewe,place_145,21160,POINT (13.5567588 52.5683982)
1609876508000,Kaufland,place_227,18326,POINT (13.2144083 52.5294701)
1609851631000,Kaufland,place_225,27224,POINT (13.3678663 52.46237120000001)
1609864277000,Rewe,place_138,22618,POINT (13.5445763 52.6770695)
1609864225000,Kaufland,place_227,18326,POINT (13.2143451 52.5295726)
1609862830000,Kaufland,place_214,18321,POINT (13.4443403 52.5637028)
1609864586000,Rewe,place_138,22618,POINT (13.5447918 52.6772167)
1609836164000,McDonald's,place_28,77108,POINT (13.386316 52.5203325)
1609842418000,McDonald's,place_33,16958,POINT (13.368368 52.525767)
1609856287000,Kaufland,place_224,29872,POINT (13.1857201 52.5209315)
1609821951000,Rewe,place_138,30779,POINT (13.5443603 52.6770529)
1609833850000,Kaufland,place_215,59158,POINT (13.21813 52.53776)
1609854191000,Kaufland,place_227,32779,POINT (13.21443 52.52911)
1609833058000,Mercedes,place_234,27278,POINT (13.329327 52.459864)
1609835225000,Aldi,place_132,55548,POINT (13.339567 52.6051264)
1609845007000,Kaufland,place_215,14129,POINT (13.21895 52.538569)
1609838586000,Aldi,place_87,25419,POINT (13.362227 52.4517958)
1609849474000,Aldi,place_136,34791,POINT (13.3273243 52.458621)
1609843087000,Kaufland,place_225,13747,POINT (13.36796 52.46233)
1609856746000,Renault,place_238,78319,POINT (13.368412 52.48539)
1609835235000,Aldi,place_132,55548,POINT (13.339542 52.60517460000001)
1609822780000,Rewe,place_191,26313,POINT (13.52929 52.62945)
1609874173000,Aldi,place_116,23856,POINT (13.6355276 52.5365212)
1609848427000,Rewe,place_138,30779,POINT (13.5446747 52.6772059)
1609832852000,Kaufland,place_224,16207,POINT (13.1865722 52.5211816)
1609863305000,Aldi,place_119,15687,POINT (13.4126859 52.4015848)
1609848472000,Rewe,place_148,23491,POINT (13.5219667 52.4982571)
1609868407000,Kaufland,place_213,15553,POINT (13.328792 52.567575)
1609833154000,Kaufland,place_225,27224,POINT (13.3674766 52.4621562)
1609820930000,Kaufland,place_225,13747,POINT (13.36794 52.46215)
1609864031000,Kaufland,place_224,29872,POINT (13.1856627 52.52094150000001)
1609867047000,Kaufland,place_215,15418,POINT (13.2190031 52.5377764)
1609838779000,Kaufland,place_224,16207,POINT (13.1866096 52.521286)
1609841298000,Kaufland,place_223,22403,POINT (13.50556 52.54813000000001)
1609843508000,Rewe,place_203,41255,POINT (13.49327 52.41298)
1609949371000,Rewe,place_154,51924,POINT (13.584569 52.4253478)
1609859722000,Rewe,place_198,49393,POINT (13.3695771 52.52415010000001)
1609828413000,Rewe,place_173,47976,POINT (13.3550215 52.4126716)
1609846643000,Rewe,place_204,38389,POINT (13.291529 52.583189)
1609834963000,Rewe,place_148,49501,POINT (13.5216895 52.4984339)
1609859704000,Rewe,place_198,49393,POINT (13.3695776 52.5241635)
1609837448000,Aldi,place_79,35578,POINT (13.27112 52.43913000000001)
1609822545000,Kaufland,place_214,38206,POINT (13.44456 52.56347)
1609843970000,Rewe,place_203,41255,POINT (13.49326 52.41296)
1609948619000,Kaufland,place_217,83426,POINT (13.37308 52.55896)
1609949399000,Rewe,place_154,51924,POINT (13.5845719 52.42536079999999)
1609864083000,Aldi,place_101,60640,POINT (13.45832 52.52674)
1609833327000,Aldi,place_135,47047,POINT (13.578124 52.5666058)
1609966193000,McDonald's,place_1,3511,POINT (13.4610756 52.4706542)
1609857244000,Aldi,place_89,73396,POINT (13.3566279 52.53761120000001)
1609856701000,Aldi,place_70,46790,POINT (13.465054 52.597166)
1609835051000,Mercedes,place_233,35736,POINT (13.43963 52.50664)
1609832787000,Kaufland,place_216,89293,POINT (13.3775429 52.4684494)
1609838589000,Kaufland,place_224,48600,POINT (13.1855009 52.5210021)
1609832631000,Rewe,place_203,41255,POINT (13.49332 52.41293)
1609857668000,Kaufland,place_217,37721,POINT (13.373966 52.5591137)
1609862110000,Rewe,place_200,49145,POINT (13.2804228 52.3967504)
1609829065000,Rewe,place_203,41255,POINT (13.49332 52.41295)
1609949382000,Rewe,place_154,51924,POINT (13.5845982 52.4253677)
1609849203000,Aldi,place_136,34791,POINT (13.3271735 52.4585178)
1609855332000,Rewe,place_159,82052,POINT (13.365295 52.571899)
1609932083000,Kaufland,place_213,2489,POINT (13.32863 52.56766999999999)
1609835636000,Rewe,place_203,41255,POINT (13.49327 52.41294)
1609862581000,Renault,place_244,45884,POINT (13.286666 52.51651800000001)
1609932941000,Kaufland,place_227,2358,POINT (13.2144145 52.5297869)
1609884456000,Kaufland,place_220,71875,POINT (13.312665 52.422919)
1609844948000,McDonald's,place_13,43704,POINT (13.5437696 52.5529419)
1609851178000,Rewe,place_138,47936,POINT (13.54418 52.67697)
1609838358000,Kaufland,place_214,36064,POINT (13.44464 52.56446999999999)
1609961945000,Kaufland,place_227,83352,POINT (13.2143664 52.52967579999999)
1609854326000,Kaufland,place_226,43709,POINT (13.4569 52.53364000000001)
1609949357000,Rewe,place_154,51924,POINT (13.5845946 52.4253642)
1609865190000,Kaufland,place_220,47812,POINT (13.31271 52.42314)
1609838109000,Rewe,place_171,50574,POINT (13.4707787 52.5287925)
1609853310000,Kaufland,place_214,43476,POINT (13.4447737 52.5642909)
1609875854000,Kaufland,place_215,44867,POINT (13.219125 52.537512)
1609950414000,Kaufland,place_217,2969,POINT (13.37298 52.558849)
1609866794000,Aldi,place_119,40755,POINT (13.4126338 52.4015483)
1609958580000,Rewe,place_179,91480,POINT (13.568852 52.5283)
1609849879000,Mercedes,place_233,35736,POINT (13.43963 52.50664)
1609930963000,Kaufland,place_213,2489,POINT (13.32835 52.56749)
1609816186000,Rewe,place_159,82052,POINT (13.365332 52.571927)
1609846270000,Rewe,place_204,38389,POINT (13.291511 52.58321)
1609845757000,Mercedes,place_234,60235,POINT (13.329105 52.45992800000001)
1609837006000,Rewe,place_160,61490,POINT (13.339091 52.58868199999999)
1609884641000,Kaufland,place_220,71875,POINT (13.312665 52.422919)
1609863192000,Rewe,place_210,61577,POINT (13.2240661 52.4130294)
1609931546000,Aldi,place_102,3487,POINT (13.29136 52.39107)
1609868850000,McDonald's,place_5,48066,POINT (13.3231859 52.5612622)
1609839489000,Rewe,place_203,41255,POINT (13.49339 52.41284)
1609858547000,Rewe,place_171,50569,POINT (13.4708299 52.5286394)
1609944637000,Kaufland,place_223,92287,POINT (13.50489 52.54833000000001)
1609933867000,Aldi,place_132,55548,POINT (13.3399236 52.60515820000001)
1609932959000,Rewe,place_209,52891,POINT (13.4404561 52.3947866)
1609916405000,Rewe,place_193,53250,POINT (13.4062886 52.353369)
1609927098000,Kaufland,place_225,13747,POINT (13.36794 52.46221)
1609921521000,Kaufland,place_221,5501,POINT (13.4482544 52.4362089)
1609931692000,Kaufland,place_214,19229,POINT (13.4446262 52.5645503)
1609936633000,Aldi,place_131,4607,POINT (13.48141 52.5120748)
1609907733000,Kaufland,place_225,13747,POINT (13.36779 52.46151999999999)
1609948975000,Aldi,place_66,16083,POINT (13.2866124 52.5919161)
1609932036000,Kaufland,place_216,93882,POINT (13.37697 52.46785)
1609933953000,Rewe,place_195,19229,POINT (13.4299086 52.58438100000001)
1609942577000,Aldi,place_132,55548,POINT (13.3395359 52.6050591)
1609933895000,Kaufland,place_221,17117,POINT (13.4483709 52.4362624)
1609950940000,Aldi,place_111,11009,POINT (13.23717 52.3960099)
1609947380000,Rewe,place_190,21164,POINT (13.515257 52.640864)
1609910966000,Rewe,place_193,53250,POINT (13.4061888 52.3533387)
1609944926000,Kaufland,place_223,6099,POINT (13.50488 52.54841999999999)
1609958678000,McDonald's,place_5,21320,POINT (13.323164 52.5611647)
1609937893000,Kaufland,place_224,4860,POINT (13.18562 52.52097)
1609967063000,Kaufland,place_227,18326,POINT (13.2147191 52.5294686)
1609932445000,Aldi,place_58,7871,POINT (13.4843186 52.52240870000001)
1609933962000,Rewe,place_195,19229,POINT (13.4299015 52.584318)
1609970178000,Kaufland,place_227,18326,POINT (13.2143641 52.5297162)
1609932465000,Aldi,place_58,7871,POINT (13.4843814 52.5224012)
1609940365000,Rewe,place_193,53250,POINT (13.406288 52.3533248)
1609906477000,Kaufland,place_225,13747,POINT (13.36792 52.46218)
1609950446000,Aldi,place_111,11009,POINT (13.2367929 52.3958671)
1609938133000,Rewe,place_160,18320,POINT (13.3387388 52.58883220000001)
1609952035000,Kaufland,place_224,8484,POINT (13.185562 52.52109599999999)
1609931551000,McDonald's,place_2,17839,POINT (13.4683476 52.5471274)
1609953209000,McDonald's,place_29,18523,POINT (13.388044 52.520089)
1609958299000,Rewe,place_204,18680,POINT (13.29145 52.5831)
1609937511000,Aldi,place_105,53184,POINT (13.3640561 52.5242846)
1609930592000,Rewe,place_203,21173,POINT (13.493056 52.412997)
1609951640000,Burger King,place_50,8954,POINT (13.3702535 52.4087887)
1609938780000,Rewe,place_193,53250,POINT (13.4062688 52.35340479999999)
1609934307000,Rewe,place_193,53250,POINT (13.4062421 52.3533626)
1609944526000,Rewe,place_209,9520,POINT (13.440513 52.3947802)
1609947668000,Rewe,place_178,39994,POINT (13.2630281 52.387146)
1609956085000,Aldi,place_87,22574,POINT (13.362183 52.451807)
1609938337000,Kaufland,place_216,38139,POINT (13.3771675 52.46831629999999)
1609936301000,Kaufland,place_215,23279,POINT (13.2190587 52.53774010000001)
1609918286000,Aldi,place_60,33508,POINT (13.4558495 52.4522787)
1609942774000,Kaufland,place_221,25920,POINT (13.447722 52.436725)
1609942311000,Rewe,place_189,59879,POINT (13.4813797 52.5274781)
1609958146000,Aldi,place_106,31448,POINT (13.4636902 52.5456426)
1609955897000,Kaufland,place_224,29872,POINT (13.1857132 52.52093960000001)
1609951011000,Rewe,place_210,61577,POINT (13.2240694 52.4130821)
1609946429000,Aldi,place_134,24012,POINT (13.4957179 52.43088589999999)
1609944770000,Rewe,place_179,32256,POINT (13.56893 52.52826)
1609911856000,Kaufland,place_214,38206,POINT (13.44457 52.56348000000001)
1609924729000,Kaufland,place_215,32436,POINT (13.219301 52.537747)
1609924476000,Rewe,place_156,96707,POINT (13.377257 52.483555)
1609945984000,Aldi,place_125,27177,POINT (13.196825 52.5393466)
1609946390000,Aldi,place_134,24012,POINT (13.4957568 52.4308941)
1609924836000,Kaufland,place_215,32436,POINT (13.219463 52.53800699999999)
1609948408000,Rewe,place_178,39994,POINT (13.2629976 52.3869665)
1609919040000,Rewe,place_159,37041,POINT (13.3655956 52.5718845)
1609917317000,Kaufland,place_216,80724,POINT (13.37702 52.46842)
1609946401000,Aldi,place_134,24012,POINT (13.495709 52.4308155)
1609947372000,Rewe,place_182,35888,POINT (13.4286966 52.6072794)
1609940435000,Rewe,place_160,24700,POINT (13.3389199 52.5887821)
1609934187000,Rewe,place_191,35531,POINT (13.529412 52.62929000000001)
1609920052000,Kaufland,place_225,27224,POINT (13.3675951 52.4612246)
1609923644000,Mercedes,place_232,38981,POINT (13.5177076 52.3958948)
1609955616000,Aldi,place_87,30895,POINT (13.362225 52.4519009)
1609959493000,Kaufland,place_224,29872,POINT (13.1856782 52.5209361)
1609913507000,Kaufland,place_215,26214,POINT (13.2181747 52.53776600000001)
1609916649000,Aldi,place_102,23288,POINT (13.29139 52.39111)
1609948758000,Rewe,place_200,24706,POINT (13.280592 52.39652)
1609939217000,McDonald's,place_4,33762,POINT (13.3635341 52.560521)
1609951776000,Kaufland,place_224,29872,POINT (13.1868552 52.5214272)
1609955000000,Aldi,place_84,34728,POINT (13.21708 52.43974)
1609915376000,Lexus,place_245,79379,POINT (13.52141 52.52708000000001)
1609922151000,Kaufland,place_225,27224,POINT (13.3675939 52.4623111)
1609942131000,Rewe,place_178,78717,POINT (13.2629122 52.3870074)
1609928089000,Aldi,place_113,33869,POINT (13.26881 52.40823)
1609946772000,Rewe,place_154,30253,POINT (13.5848126 52.4251408)
1609916888000,Aldi,place_109,58172,POINT (13.43056 52.49221)
1609925768000,McDonald's,place_3,35443,POINT (13.3133 52.419899)
1609949181000,Kaufland,place_214,32758,POINT (13.4445703 52.5638348)
1609920258000,Aldi,place_111,30639,POINT (13.2372268 52.3960175)
1609950455000,Burger King,place_48,61250,POINT (13.38722 52.5204)
1609955422000,McDonald's,place_4,33762,POINT (13.3637352 52.5605552)
1609953435000,Rewe,place_159,22705,POINT (13.365606 52.571907)
1609957039000,Kaufland,place_224,29872,POINT (13.1856701 52.5209306)
1609936092000,Kaufland,place_215,23279,POINT (13.2187292 52.5378517)
1609930520000,Kaufland,place_225,27224,POINT (13.3676156 52.4615719)
1609925570000,Mercedes,place_232,38981,POINT (13.5176842 52.3958796)
1609914712000,Aldi,place_60,33508,POINT (13.4558693 52.4522212)
1609924601000,Aldi,place_80,25769,POINT (13.288266 52.50010260000001)
1609942541000,Rewe,place_178,78717,POINT (13.2629349 52.3870705)
1609946411000,Aldi,place_134,24012,POINT (13.4957323 52.4308836)
1609940680000,McDonald's,place_4,33762,POINT (13.3635219 52.5605127)
1609921239000,Kaufland,place_225,27224,POINT (13.3675921 52.46127679999999)
1609929841000,Kaufland,place_225,79842,POINT (13.3673965 52.4621606)
1609953317000,Rewe,place_211,27995,POINT (13.594535 52.52956999999999)
1609918743000,Rewe,place_145,33656,POINT (13.5565016 52.5685206)
1609935042000,Rewe,place_210,61577,POINT (13.2240142 52.4130294)
1609936669000,Kaufland,place_215,23279,POINT (13.2189868 52.5381501)
1609923367000,Rewe,place_210,61577,POINT (13.224098 52.4130801)
1609937046000,Aldi,place_74,72242,POINT (13.41175 52.5574)
1609952271000,Aldi,place_131,79541,POINT (13.481368 52.5118614)
1609937928000,Kaufland,place_225,27224,POINT (13.3676026 52.4617641)
1609931387000,Kaufland,place_213,25418,POINT (13.3284692 52.5680088)
1609906913000,Kaufland,place_214,38206,POINT (13.44453 52.56408)
1609951379000,Kaufland,place_214,32758,POINT (13.44534 52.5642384)
1609955436000,Rewe,place_190,43226,POINT (13.515219 52.640869)
1610021838000,Lexus,place_245,4470,POINT (13.52015 52.5264)
1609955532000,Kaufland,place_225,41569,POINT (13.36779 52.4614566)
1610024137000,Renault,place_238,7065,POINT (13.36843 52.48532)
1609958055000,Kaufland,place_214,47325,POINT (13.4447769 52.5645178)
1609917491000,Kaufland,place_214,41632,POINT (13.4456 52.56426999999999)
1610018231000,Kaufland,place_224,889,POINT (13.1857063 52.52122900000001)
1609931639000,Kaufland,place_214,47325,POINT (13.4446686 52.56454839999999)
1609930349000,McDonald's,place_13,41369,POINT (13.5438088 52.5527951)
1610004773000,Rewe,place_144,932,POINT (13.5641175 52.44628879999999)
1609946134000,Rewe,place_162,48718,POINT (13.49915 52.43985)
1609950059000,Rewe,place_148,40623,POINT (13.5221918 52.4981986)
1609942788000,Rewe,place_160,49360,POINT (13.33849 52.58879)
1609956086000,Kaufland,place_219,46872,POINT (13.335106 52.60354399999999)
1609927281000,Rewe,place_171,50569,POINT (13.4707501 52.5286788)
1610033687000,Aldi,place_136,4070,POINT (13.3272746 52.4583209)
1610030681000,Kaufland,place_215,1391,POINT (13.2196562 52.53845)
1609947600000,Rewe,place_159,89960,POINT (13.365342 52.571944)
1609957854000,Rewe,place_161,44716,POINT (13.508532 52.45080600000001)
1609969003000,Rewe,place_148,46137,POINT (13.52151 52.49851)
1610033440000,Aldi,place_136,4070,POINT (13.3272504 52.45835260000001)
1609955657000,Kaufland,place_225,41569,POINT (13.3676592 52.4619052)
1609944902000,Kaufland,place_213,50625,POINT (13.32826 52.56756)
1609952026000,Rewe,place_203,43542,POINT (13.4932224 52.413065)
1610011338000,Kaufland,place_218,94817,POINT (13.2407625 52.3961728)
1610019963000,Rewe,place_209,13481,POINT (13.4412561 52.3948405)
1610033356000,McDonald's,place_5,24284,POINT (13.3231473 52.56128520000001)
1609997529000,Burger King,place_48,12959,POINT (13.3872723 52.52042829999999)
1609996896000,Kaufland,place_225,13747,POINT (13.36792 52.4622)
1610019370000,Kaufland,place_220,15365,POINT (13.312478 52.423065)
1610035406000,Lexus,place_245,13301,POINT (13.52005 52.52619)
1610024336000,Kaufland,place_226,101201,POINT (13.456717 52.533677)
1610018109000,Aldi,place_135,9682,POINT (13.57828 52.56661)
1610014984000,Kaufland,place_220,23270,POINT (13.31276 52.42315)
1610040365000,Aldi,place_135,55888,POINT (13.57848 52.5664)
1610013604000,Kaufland,place_225,24342,POINT (13.36754 52.46174)
1610028492000,Kaufland,place_223,12533,POINT (13.5057376 52.5481921)
1610032822000,Aldi,place_97,17325,POINT (13.5270101 52.424127)
1610026943000,Rewe,place_153,18140,POINT (13.4907389 52.54376060000001)
1610016952000,Rewe,place_190,7532,POINT (13.51531 52.64093)
1610012036000,Kaufland,place_218,14010,POINT (13.2403922 52.3968801)
1610009471000,Kaufland,place_225,13747,POINT (13.36789 52.46216)
1610027113000,Rewe,place_195,21685,POINT (13.42972 52.5842)
1610026986000,Rewe,place_175,12956,POINT (13.28784 52.51344)
1610036908000,Rewe,place_159,15185,POINT (13.365379 52.5719834)
1610033797000,McDonald's,place_28,53102,POINT (13.3863442 52.5203083)
1610037318000,Rewe,place_200,23056,POINT (13.2804458 52.3966287)
1610018556000,Aldi,place_89,10011,POINT (13.3566859 52.5377214)
1610003064000,Rewe,place_141,21904,POINT (13.24384 52.61496999999999)
1610015879000,Rewe,place_198,57683,POINT (13.369493 52.524021)
1610004293000,Lexus,place_245,15520,POINT (13.5204857 52.52636920000001)
1610007677000,Rewe,place_193,53250,POINT (13.406276 52.3533768)
1610020602000,Aldi,place_135,18066,POINT (13.5782576 52.566456)
1610029863000,Kaufland,place_221,78017,POINT (13.4481426 52.4367494)
1610012584000,Kaufland,place_218,14010,POINT (13.2407257 52.3966442)
1610039721000,Rewe,place_210,24295,POINT (13.2242564 52.4130858)
1609998736000,Kaufland,place_225,13747,POINT (13.3679 52.46222)
1610038153000,Rewe,place_193,21951,POINT (13.40611 52.35316)
1610021187000,Aldi,place_61,10593,POINT (13.3144786 52.4198676)
1610018022000,Kaufland,place_214,19229,POINT (13.4451696 52.5636476)
1610023376000,Kaufland,place_220,24712,POINT (13.312437 52.4231898)
1610018729000,Aldi,place_89,10011,POINT (13.3566756 52.53769770000001)
1610018336000,Kaufland,place_214,19229,POINT (13.44549 52.5642173)
1610040158000,Kaufland,place_213,22304,POINT (13.32878 52.56751)
1610026954000,Rewe,place_153,18140,POINT (13.4904828 52.54366210000001)
1610032140000,Rewe,place_146,14522,POINT (13.578729 52.55025)
1610008742000,Kaufland,place_226,16793,POINT (13.4565 52.5342)
1610026944000,Kaufland,place_215,56102,POINT (13.21907 52.53778000000001)
1610033469000,McDonald's,place_5,24284,POINT (13.3230967 52.5612805)
1610020552000,Aldi,place_135,18066,POINT (13.5782925 52.566437)
1610032990000,Aldi,place_97,17325,POINT (13.5267955 52.4240751)
1610016811000,Kaufland,place_215,78994,POINT (13.21813 52.53776)
1610033780000,Kaufland,place_215,22466,POINT (13.2194675 52.53847190000001)
1610025369000,Kaufland,place_221,25609,POINT (13.4481592 52.4367978)
1610032113000,Kaufland,place_223,12533,POINT (13.5057572 52.5482489)
1610043244000,Kaufland,place_218,76589,POINT (13.24071 52.39622)
1610027089000,Kaufland,place_214,9185,POINT (13.4445695 52.5642046)
1610015476000,Aldi,place_82,24908,POINT (13.5626499 52.5105871)
1610044145000,Aldi,place_111,24862,POINT (13.23696 52.39586)
1610032882000,Kaufland,place_224,42624,POINT (13.1854051 52.52106510000001)
1610000412000,Kaufland,place_215,39645,POINT (13.21858 52.5377)
1610019542000,Kaufland,place_214,81560,POINT (13.4453868 52.564094)
1610044620000,Aldi,place_79,35578,POINT (13.27114 52.43913000000001)
1609998104000,Rewe,place_138,30779,POINT (13.5447268 52.67714010000001)
1610019618000,Kaufland,place_224,27405,POINT (13.1856377 52.520945)
1610028899000,Rewe,place_210,61577,POINT (13.2240276 52.4130102)
1610020854000,Kaufland,place_225,27224,POINT (13.3676426 52.4613069)
1610026343000,Rewe,place_138,40572,POINT (13.5447667 52.6772885)
1610006557000,Rewe,place_153,37310,POINT (13.4910015 52.5438726)
1610021554000,Kaufland,place_213,38591,POINT (13.3285678 52.5677664)
1610030031000,Rewe,place_141,32024,POINT (13.24384 52.61496999999999)
1610010158000,Aldi,place_62,28187,POINT (13.51953 52.57534)
1610030166000,Rewe,place_210,61577,POINT (13.2240276 52.4130102)
1610010976000,Aldi,place_91,42767,POINT (13.381933 52.573076)
1610044585000,Rewe,place_207,34500,POINT (13.4476763 52.50609010000001)
1610021186000,Kaufland,place_213,38591,POINT (13.3286287 52.567678)
1610006721000,Kaufland,place_225,27224,POINT (13.3676529 52.4614066)
1610053740000,Rewe,place_156,35317,POINT (13.37744 52.4836)
1610044424000,Kaufland,place_224,34127,POINT (13.185648 52.521199)
1610038045000,Rewe,place_156,35317,POINT (13.37769 52.48368000000001)
1609995014000,Rewe,place_160,61490,POINT (13.339089 52.58868100000001)
1610014180000,Rewe,place_180,29757,POINT (13.2717289 52.400897)
1610010808000,Aldi,place_62,28187,POINT (13.51952 52.57535)
1610002605000,Kaufland,place_223,35836,POINT (13.5059152 52.5482064)
1610018114000,Kaufland,place_223,36176,POINT (13.504811 52.54823100000001)
1610020796000,Rewe,place_159,28596,POINT (13.3652997 52.57186039999999)
