date,store_name,store_id,unique_visits,total_signals,addidas,apple,bmw,employed,female,high_income,honda,h_&_m,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
2021-01-05,Kaufland,place_214,6,6,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1
2021-01-05,Kaufland,place_215,5,5,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1
2021-01-05,Kaufland,place_216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Kaufland,place_217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Kaufland,place_218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Kaufland,place_219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Kaufland,place_220,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-05,Kaufland,place_221,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1
2021-01-05,Kaufland,place_223,4,4,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1
2021-01-05,Kaufland,place_224,4,8,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
2021-01-05,Kaufland,place_225,2,5,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-05,Kaufland,place_226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Kaufland,place_227,3,6,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-05,McDonald's,place_13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,McDonald's,place_15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,McDonald's,place_2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1
2021-01-05,McDonald's,place_26,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,McDonald's,place_28,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1
2021-01-05,McDonald's,place_33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,McDonald's,place_4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,McDonald's,place_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Mercedes,place_233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Mercedes,place_234,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-05,Renault,place_238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Renault,place_244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_138,4,7,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-05,Rewe,place_141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_148,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_159,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1
2021-01-05,Rewe,place_160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_171,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2021-01-05,Rewe,place_172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_183,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
